nr_ano,cd_sh6,sg_uf,vl_fob_uf,vl_fob_total_produto,pct_participacao
2022,091012,RS,116.0,253169.0,4.5819195873112427E-4
2022,091012,AL,98.0,253169.0,3.8709320651422567E-4
2022,091012,RJ,32.0,253169.0,1.2639778171893084E-4
2022,091012,PA,19.0,253169.0,7.504868289561518E-5
2022,091012,MS,5.0,253169.0,1.9749653393582942E-5
2022,091020,MG,9362.0,19704.0,0.47513195290296384
2022,091020,SP,3424.0,19704.0,0.17377182298010557
2022,091020,ES,2067.0,19704.0,0.10490255785627284
2022,091020,MA,1536.0,19704.0,0.0779537149817296
2022,091020,PR,617.0,19704.0,0.0313134388956557
2022,091020,RS,609.0,19704.0,0.030907429963459195
2022,091020,BA,564.0,19704.0,0.028623629719853837
2022,091020,RJ,464.0,19704.0,0.023548518067397484
2022,091020,AL,458.0,19704.0,0.023244011368250102
2022,091020,PA,412.0,19704.0,0.02090946000812018
2022,091020,CE,107.0,19704.0,0.005430369468128299
2022,091020,PE,44.0,19704.0,0.002233049127080796
2022,091020,AP,36.0,19704.0,0.0018270401948842874
2022,091020,SC,4.0,19704.0,2.0300446609825416E-4
2022,091030,ES,86555.0,111149.0,0.7787294532564396
2022,091030,SP,12297.0,111149.0,0.11063527337178022
2022,091030,RJ,4279.0,111149.0,0.03849787222557108
2022,091030,PR,3052.0,111149.0,0.02745863660491772
2022,091030,RS,2531.0,111149.0,0.022771235008861978
2022,091030,MG,1106.0,111149.0,0.009950606843066515
2022,091030,GO,587.0,111149.0,0.005281199111103114
2022,091030,SC,573.0,111149.0,0.005155242062456702
2022,091030,MA,139.0,111149.0,0.0012505735544179435
2022,091030,CE,22.0,111149.0,1.979325050157896E-4
2022,091030,AL,8.0,111149.0,7.197545636937804E-5
2022,091091,SP,7013.0,10465.0,0.6701385570950789
2022,091091,PR,2295.0,10465.0,0.21930243669374105
2022,091091,PA,659.0,10465.0,0.06297181079789775
2022,091091,ES,269.0,10465.0,0.02570473005255614
2022,091091,MA,96.0,10465.0,0.009173435260391782
2022,091091,MG,64.0,10465.0,0.0061156235069278544
2022,091091,RJ,60.0,10465.0,0.005733397037744864
2022,091091,RS,9.0,10465.0,8.600095556617295E-4
2022,091099,ES,4020720.0,7671469.0,0.5241134390297347
2022,091099,BA,2893489.0,7671469.0,0.37717534933661334
2022,091099,RJ,445438.0,7671469.0,0.058064237762024455
2022,091099,SP,288967.0,7671469.0,0.03766775307310764
2022,091099,PR,4974.0,7671469.0,6.483764713120785E-4
2022,091099,PA,4830.0,7671469.0,6.296056205141415E-4
2022,091099,MA,3337.0,7671469.0,4.349883966160849E-4
2022,091099,MG,2732.0,7671469.0,3.561247526386407E-4
2022,091099,SC,1477.0,7671469.0,1.9253157380939688E-4
2022,091099,AL,1395.0,7671469.0,1.81842617105016E-4
2022,091099,AM,1350.0,7671469.0,1.7597672623066065E-4
2022,091099,RS,951.0,7671469.0,1.2396582714470985E-4
2022,091099,AP,921.0,7671469.0,1.2005523322847293E-4
2022,091099,GO,448.0,7671469.0,5.839820248247109E-5
2022,091099,CE,359.0,7671469.0,4.679677386430161E-5
2022,091099,PE,81.0,7671469.0,1.0558603573839639E-5
2022,100111,RS,17747.0,19360.0,0.9166838842975207
2022,100111,GO,1613.0,19360.0,0.08331611570247933
2022,100119,SP,13.0,17.0,0.7647058823529411
2022,100119,PR,4.0,17.0,0.23529411764705882
2022,100191,SP,3989.0,6039.0,0.6605398244742507
2022,100191,RS,2050.0,6039.0,0.3394601755257493
2022,100199,RS,9.3446681E8,9.65823681E8,0.9675335450798498
2022,100199,PR,2.3092579E7,9.65823681E8,0.023909725402560304
2022,100199,SC,6549133.0,9.65823681E8,0.006780878465538473
2022,100199,SP,1685851.0,9.65823681E8,0.001745505968806329
2022,100199,BA,28674.0,9.65823681E8,2.968864872966394E-5
2022,100199,MA,418.0,9.65823681E8,4.327912104693983E-7
2022,100199,ES,216.0,9.65823681E8,2.236433049315551E-7
2022,100290,RS,10400.0,11230.0,0.9260908281389136
2022,100290,SP,643.0,11230.0,0.0572573463935886
2022,100290,PR,133.0,11230.0,0.011843276936776491
2022,100290,SC,54.0,11230.0,0.004808548530721282
2022,100390,SP,464.0,717.0,0.6471408647140865
2022,100390,MA,98.0,717.0,0.13668061366806136
2022,100390,BA,48.0,717.0,0.06694560669456066
2022,100390,CE,37.0,717.0,0.05160390516039052
2022,100390,RS,28.0,717.0,0.03905160390516039
2022,100390,SC,28.0,717.0,0.03905160390516039
2022,100390,PR,14.0,717.0,0.019525801952580194
2022,100410,RS,247510.0,292843.0,0.8451969143875728
2022,100410,PR,45287.0,292843.0,0.15464600485584426
2022,100410,SP,46.0,292843.0,1.5708075658287887E-4
2022,100490,RS,1955765.0,1960167.0,0.9977542729777615
2022,100490,PR,3839.0,1960167.0,0.001958506596631818
2022,100490,ES,379.0,1960167.0,1.9335087265523804E-4
2022,100490,SP,93.0,1960167.0,4.74449370895439E-5
2022,100490,RJ,51.0,1960167.0,2.6018191307169237E-5
2022,100490,MA,28.0,1960167.0,1.4284497188249776E-5
2022,100490,BA,12.0,1960167.0,6.121927366392762E-6
2022,100510,MG,3.9203269E7,1.09524887E8,0.35793936952429817
2022,100510,PR,3.4164296E7,1.09524887E8,0.3119318077908631
2022,100510,GO,2.205458E7,1.09524887E8,0.20136592334489237
2022,100510,SP,8516542.0,1.09524887E8,0.07775896632516041
2022,100510,MT,4723564.0,1.09524887E8,0.04312776875998968
2022,100510,RS,341195.0,1.09524887E8,0.003115228048580411
2022,100510,BA,203072.0,1.09524887E8,0.001854117411689272
2022,100510,MS,151332.0,1.09524887E8,0.0013817133634659673
2022,100510,RR,122615.0,1.09524887E8,0.0011195172472535854
2022,100510,MA,42172.0,1.09524887E8,3.850449076473368E-4
2022,100510,PE,2143.0,1.09524887E8,1.9566329248986123E-5
2022,100510,ES,99.0,1.09524887E8,9.039041510264238E-7
2022,100510,TO,8.0,1.09524887E8,7.304275967890293E-8
2022,100590,MT,6.738960934E9,1.2074898593E10,0.5580966897648877
2022,100590,MS,9.57706951E8,1.2074898593E10,0.07931387113720334
2022,100590,GO,9.25498274E8,1.2074898593E10,0.0766464634772606
2022,100590,PR,7.52739549E8,1.2074898593E10,0.06233920253677115
2022,100590,MA,5.71569716E8,1.2074898593E10,0.04733536365525649
2022,100590,TO,4.22136281E8,1.2074898593E10,0.03495981997270923
2022,100590,PA,3.45313723E8,1.2074898593E10,0.028597649938044496
2022,100590,PI,3.28905052E8,1.2074898593E10,0.02723874237674105
2022,100590,SP,2.67801936E8,1.2074898593E10,0.02217840041780962
2022,100590,RO,1.75348017E8,1.2074898593E10,0.01452169686142556
2022,100590,ND,1.64978013E8,1.2074898593E10,0.013662890145979382
2022,100590,RS,1.34939437E8,1.2074898593E10,0.011175202504659245
2022,100590,MG,1.22812803E8,1.2074898593E10,0.010170917962921562
2022,100590,BA,9.2519339E7,1.2074898593E10,0.007662121407266712
2022,100590,SC,6.1941427E7,1.2074898593E10,0.005129767883591865
2022,100590,DF,5568144.0,1.2074898593E10,4.611338105338571E-4
2022,100590,AC,3286175.0,1.2074898593E10,2.7214928346520813E-4
2022,100590,RR,2316117.0,1.2074898593E10,1.9181254253701873E-4
2022,100590,AM,550193.0,1.2074898593E10,4.556502034053977E-5
2022,100590,ES,3184.0,1.2074898593E10,2.6368751467990073E-7
2022,100590,RJ,1717.0,1.2074898593E10,1.4219581115119018E-7
2022,100590,AP,734.0,1.2074898593E10,6.078725997960023E-8
2022,100590,CE,511.0,1.2074898593E10,4.2319195980348385E-8
2022,100590,AL,294.0,1.2074898593E10,2.4348030564036057E-8
2022,100590,PE,72.0,1.2074898593E10,5.9627829952741365E-9
2022,100610,RS,3.11506767E8,3.12104652E8,0.9980843444781464
2022,100610,SC,422423.0,3.12104652E8,0.0013534658881021741
2022,100610,MT,65448.0,3.12104652E8,2.0969889292133973E-4
2022,100610,PA,25763.0,3.12104652E8,8.254603010531224E-5
2022,100610,MA,24080.0,3.12104652E8,7.715360807886964E-5
2022,100610,SP,18578.0,3.12104652E8,5.952490576782559E-5
2022,100610,PR,18545.0,3.12104652E8,5.941917200260123E-5
2022,100610,AM,8983.0,3.12104652E8,2.878201251546869E-5
2022,100610,AP,4864.0,3.12104652E8,1.5584516183373004E-5
2022,100610,RR,4431.0,3.12104652E8,1.4197161021489677E-5
2022,100610,ES,3872.0,3.12104652E8,1.2406095119658773E-5
2022,100610,RJ,836.0,3.12104652E8,2.6785887190172353E-6
2022,100610,AL,56.0,3.12104652E8,1.79426995532255E-7
2022,100610,GO,6.0,3.12104652E8,1.9224320949884462E-8
2022,100610,DF,0.0,3.12104652E8,0.0
2022,100620,RS,2.574159E7,2.5909076E7,0.9935356243503242
2022,100620,SC,58361.0,2.5909076E7,0.0022525311207547503
2022,100620,PR,38562.0,2.5909076E7,0.001488358751195913
2022,100620,ES,31194.0,2.5909076E7,0.0012039796401847754
2022,100620,RJ,18110.0,2.5909076E7,6.989828583620659E-4
2022,100620,PA,8141.0,2.5909076E7,3.142142158987067E-4
2022,100620,SP,6633.0,2.5909076E7,2.560106736342122E-4
2022,100620,CE,1768.0,2.5909076E7,6.823863575837286E-5
2022,100620,BA,1319.0,2.5909076E7,5.0908801224713686E-5
2022,100620,PE,1287.0,2.5909076E7,4.967371279469789E-5
2022,100620,MA,1010.0,2.5909076E7,3.898247857237363E-5
2022,100620,AL,634.0,2.5909076E7,2.4470189519688003E-5
2022,100620,AM,246.0,2.5909076E7,9.49474230574645E-6
2022,100620,AP,186.0,2.5909076E7,7.1789514994668275E-6
2022,100620,ND,27.0,2.5909076E7,1.0421058628258298E-6
2022,100620,TO,8.0,2.5909076E7,3.0877210750394956E-7
2022,100630,RS,1.50157773E8,1.64787914E8,0.9112183615601809
2022,100630,RR,4292402.0,1.64787914E8,0.026048038935670974
2022,100630,SC,2666234.0,1.64787914E8,0.016179790952387443
2022,100630,GO,2261437.0,1.64787914E8,0.013723318325396121
2022,100630,MT,1929446.0,1.64787914E8,0.011708662080642637
2022,100630,ND,1840305.0,1.64787914E8,0.011167718283028935
2022,100630,SP,769261.0,1.64787914E8,0.004668188226473939
2022,100630,RO,301368.0,1.64787914E8,0.0018288234415055464
2022,100630,PR,125895.0,1.64787914E8,7.639819993109446E-4
2022,100630,ES,124270.0,1.64787914E8,7.541208392261098E-4
2022,100630,MA,89542.0,1.64787914E8,5.433772285023281E-4
2022,100630,BA,49715.0,1.64787914E8,3.0169081453388627E-4
2022,100630,AM,37146.0,1.64787914E8,2.2541701693001587E-4
2022,100630,RJ,35963.0,1.64787914E8,2.1823809238825608E-4
2022,100630,AL,28928.0,1.64787914E8,1.755468547286787E-4
2022,100630,PA,21532.0,1.64787914E8,1.3066492242871645E-4
2022,100630,MG,19912.0,1.64787914E8,1.2083410437491186E-4
2022,100630,CE,17304.0,1.64787914E8,1.0500770098952766E-4
2022,100630,AC,10658.0,1.64787914E8,6.46770733441046E-5
2022,100630,PE,4962.0,1.64787914E8,3.011143159443113E-5
2022,100630,AP,3283.0,1.64787914E8,1.992257757446945E-5
2022,100630,MS,578.0,1.64787914E8,3.5075387870981847E-6
2022,100640,RS,1.51193184E8,1.53531127E8,0.9847721888995187
2022,100640,SC,929340.0,1.53531127E8,0.006053104788320872
2022,100640,SP,629593.0,1.53531127E8,0.004100751504286164
2022,100640,GO,306524.0,1.53531127E8,0.001996494170201721
2022,100640,MS,249506.0,1.53531127E8,0.0016251167100466864
2022,100640,TO,222387.0,1.53531127E8,0.0014484815186695007
2022,100640,RR,543.0,1.53531127E8,3.536742096604293E-6
2022,100640,ND,32.0,1.53531127E8,2.0842679022345743E-7
2022,100640,PR,18.0,1.53531127E8,1.172400695006948E-7
2022,100710,DF,1055002.0,1465433.0,0.7199251006357847
2022,100710,MG,236633.0,1465433.0,0.16147650557889717
2022,100710,SP,132893.0,1465433.0,0.09068514220711557
2022,100710,RR,32754.0,1465433.0,0.022351073027562503
2022,100710,GO,8148.0,1465433.0,0.00556013137413993
2022,100710,PR,3.0,1465433.0,2.0471765000515207E-6
2022,100790,GO,1774477.0,1774477.0,1.0
2022,100810,PR,1949772.0,1991796.0,0.9789014537633373
2022,100810,RS,29705.0,1991796.0,0.014913675898535794
2022,100810,SP,6966.0,1991796.0,0.003497346113758638
2022,100810,MG,3757.0,1991796.0,0.0018862373455916168
2022,100810,ES,706.0,1991796.0,3.5445397018570176E-4
2022,100810,RJ,631.0,1991796.0,3.1679951159656913E-4
2022,100810,SC,259.0,1991796.0,1.3003339699447133E-4
2022,100821,MT,259873.0,329873.0,0.7877971219226794
2022,100821,GO,70000.0,329873.0,0.21220287807732066
2022,100829,PR,1477.0,1497.0,0.9866399465597863
2022,100829,MA,20.0,1497.0,0.013360053440213761
2022,100830,PR,20053.0,20400.0,0.9829901960784314
2022,100830,SP,200.0,20400.0,0.00980392156862745
2022,100830,BA,74.0,20400.0,0.0036274509803921567
2022,100830,PA,73.0,20400.0,0.00357843137254902
2022,100850,SC,1392.0,2498.0,0.5572457966373099
2022,100850,PR,632.0,2498.0,0.2530024019215372
2022,100850,SP,253.0,2498.0,0.10128102481985589
2022,100850,PA,112.0,2498.0,0.04483586869495596
2022,100850,RJ,44.0,2498.0,0.017614091273018415
2022,100850,MA,36.0,2498.0,0.014411529223378704
2022,100850,RS,29.0,2498.0,0.011609287429943955
2022,100890,SP,99195.0,115599.0,0.85809565826694
2022,100890,PR,11876.0,115599.0,0.10273445272017924
2022,100890,RR,2595.0,115599.0,0.02244829107518231
2022,100890,SC,1250.0,115599.0,0.010813242329085891
2022,100890,PA,260.0,115599.0,0.0022491544044498657
2022,100890,RS,220.0,115599.0,0.0019031306499191168
2022,100890,MA,90.0,115599.0,7.785534476941842E-4
2022,100890,ES,67.0,115599.0,5.795897888390038E-4
2022,100890,BA,42.0,115599.0,3.6332494225728597E-4
2022,100890,ND,4.0,115599.0,3.460237545307485E-5
2022,110100,CE,8947541.0,1.3875284E7,0.6448546206333506
2022,110100,SP,2558175.0,1.3875284E7,0.18436919921783224
2022,110100,PA,491877.0,1.3875284E7,0.03544986899006896
2022,110100,PR,471079.0,1.3875284E7,0.03395094471579825
2022,110100,ND,386467.0,1.3875284E7,0.027852907371121196
2022,110100,RR,348904.0,1.3875284E7,0.025145719539866714
2022,110100,GO,336872.0,1.3875284E7,0.024278566117998016
2022,110100,AM,138617.0,1.3875284E7,0.009990209930117466
2022,110100,MA,44702.0,1.3875284E7,0.003221699822504534
2022,110100,ES,40973.0,1.3875284E7,0.002952948566674383
2022,110100,RS,26014.0,1.3875284E7,0.001874844507687194
2022,110100,RJ,21080.0,1.3875284E7,0.0015192481825957581
2022,110100,BA,18611.0,1.3875284E7,0.0013413058788562455
2022,110100,SC,17014.0,1.3875284E7,0.0012262091356112063
2022,110100,AL,12564.0,1.3875284E7,9.054949794180789E-4
2022,110100,PE,6106.0,1.3875284E7,4.4006306465510904E-4
2022,110100,MG,5504.0,1.3875284E7,3.966765653229152E-4
2022,110100,AP,3184.0,1.3875284E7,2.29472780521105E-4
2022,110220,PR,1.9700904E7,2.428264E7,0.8113163972286375
2022,110220,GO,4454236.0,2.428264E7,0.18343293809898759
2022,110220,SP,74156.0,2.428264E7,0.003053868936820708
2022,110220,RR,18885.0,2.428264E7,7.777160967670731E-4
2022,110220,RJ,13311.0,2.428264E7,5.481693917959497E-4
2022,110220,MG,10047.0,2.428264E7,4.1375237618314977E-4
2022,110220,SC,5026.0,2.428264E7,2.0697914230083714E-4
2022,110220,AM,2071.0,2.428264E7,8.528726695285191E-5
2022,110220,PE,1019.0,2.428264E7,4.1964135695295075E-5
2022,110220,RS,877.0,2.428264E7,3.6116336609199E-5
2022,110220,MA,781.0,2.428264E7,3.2162894973528414E-5
2022,110220,ES,642.0,2.428264E7,2.6438640938547045E-5
2022,110220,BA,312.0,2.428264E7,1.2848685315929405E-5
2022,110220,AL,143.0,2.428264E7,5.888980769800977E-6
2022,110220,PA,126.0,2.428264E7,5.188892146817644E-6
2022,110220,AP,95.0,2.428264E7,3.912259951965684E-6
2022,110220,CE,9.0,2.428264E7,3.7063515334411744E-7
2022,110290,PR,243537.0,402382.0,0.6052383058884344
2022,110290,RS,70282.0,402382.0,0.17466487069501122
2022,110290,SP,66873.0,402382.0,0.1661928217464996
2022,110290,GO,8706.0,402382.0,0.021636156686929336
2022,110290,SC,3720.0,402382.0,0.009244946344518393
2022,110290,AM,2970.0,402382.0,0.007381045871833233
2022,110290,ES,2535.0,402382.0,0.0062999835976758406
2022,110290,MA,973.0,402382.0,0.002418100213230214
2022,110290,AP,941.0,402382.0,0.0023385737930623138
2022,110290,AL,602.0,402382.0,0.0014960907794086217
2022,110290,CE,370.0,402382.0,9.195242331913456E-4
2022,110290,BA,296.0,402382.0,7.356193865530764E-4
2022,110290,RR,279.0,402382.0,6.933709758388794E-4
2022,110290,RJ,277.0,402382.0,6.884005745783857E-4
2022,110290,ND,21.0,402382.0,5.218921323518448E-5
2022,110311,PR,215354.0,285413.0,0.754534656795591
2022,110311,SP,50315.0,285413.0,0.1762883961137019
2022,110311,GO,13767.0,285413.0,0.04823536419153998
2022,110311,SC,1850.0,285413.0,0.0064818350951077915
2022,110311,RJ,1136.0,285413.0,0.003980197117860784
2022,110311,ES,965.0,285413.0,0.003381065333394064
2022,110311,MG,938.0,285413.0,0.0032864655779519503
2022,110311,BA,796.0,285413.0,0.002788940938219352
2022,110311,CE,161.0,285413.0,5.640948380066781E-4
2022,110311,AL,96.0,285413.0,3.363546860164043E-4
2022,110311,RS,35.0,285413.0,1.226293126101474E-4
2022,110313,PR,1671047.0,3106077.0,0.5379927799600589
2022,110313,GO,1385088.0,3106077.0,0.44592841709976927
2022,110313,SC,41740.0,3106077.0,0.01343817297510654
2022,110313,SP,4603.0,3106077.0,0.0014819336416965838
2022,110313,MG,2758.0,3106077.0,8.87936776841012E-4
2022,110313,PB,795.0,3106077.0,2.5594986859630333E-4
2022,110313,BA,24.0,3106077.0,7.726788485926138E-6
2022,110313,RS,22.0,3106077.0,7.082889445432293E-6
2022,110319,SP,1831.0,2860.0,0.6402097902097902
2022,110319,RJ,547.0,2860.0,0.19125874125874126
2022,110319,RS,482.0,2860.0,0.16853146853146853
2022,110320,SP,4022.0,4022.0,1.0
2022,110412,PR,511674.0,684074.0,0.7479804816437988
2022,110412,RS,129200.0,684074.0,0.1888684557518631
2022,110412,SP,14180.0,684074.0,0.02072875156781284
2022,110412,ES,6355.0,684074.0,0.009289930621540944
2022,110412,SC,6075.0,684074.0,0.00888061817873505
2022,110412,RR,3942.0,684074.0,0.0057625344626458545
2022,110412,MA,3469.0,684074.0,0.005071088800334467
2022,110412,RJ,2830.0,684074.0,0.004136979332645298
2022,110412,BA,1466.0,684074.0,0.0021430430041194373
2022,110412,PA,1271.0,684074.0,0.0018579861243081888
2022,110412,CE,1230.0,684074.0,0.0017980510880401827
2022,110412,AL,928.0,684074.0,0.0013565783818709671
2022,110412,MG,648.0,684074.0,9.472659390650719E-4
2022,110412,AP,268.0,684074.0,3.917704809713569E-4
2022,110412,AM,221.0,684074.0,3.230644637860816E-4
2022,110412,PE,201.0,684074.0,2.938278607285177E-4
2022,110412,GO,116.0,684074.0,1.695722977338709E-4
2022,110419,PR,593532.0,879541.0,0.6748201618798896
2022,110419,SP,111492.0,879541.0,0.12676157222915135
2022,110419,GO,70911.0,879541.0,0.08062273390325181
2022,110419,MG,39580.0,879541.0,0.04500074470661402
2022,110419,RJ,17299.0,879541.0,0.019668213306713388
2022,110419,AM,11920.0,879541.0,0.013552523418464859
2022,110419,PE,9643.0,879541.0,0.010963673097672535
2022,110419,ES,7780.0,879541.0,0.00884552283520609
2022,110419,SC,4328.0,879541.0,0.004920748435831871
2022,110419,AP,4164.0,879541.0,0.004734287543161717
2022,110419,RS,3079.0,879541.0,0.0035006895642158806
2022,110419,RR,1921.0,879541.0,0.002184093748898573
2022,110419,MA,1571.0,879541.0,0.0017861589169805615
2022,110419,PA,1336.0,879541.0,0.0015189741012641821
2022,110419,AL,724.0,879541.0,8.231566237389729E-4
2022,110419,CE,228.0,879541.0,2.592261190780191E-4
2022,110419,BA,33.0,879541.0,3.75195698665554E-5
2022,110422,PR,13011.0,15172.0,0.8575665699973636
2022,110422,ES,675.0,15172.0,0.04448984972317427
2022,110422,SP,659.0,15172.0,0.04343527550751384
2022,110422,RJ,460.0,15172.0,0.03031900870023728
2022,110422,MA,323.0,15172.0,0.021289216978644873
2022,110422,PE,33.0,15172.0,0.002175059319799631
2022,110422,SC,11.0,15172.0,7.250197732665436E-4
2022,110423,GO,4638942.0,9107388.0,0.5093603127482874
2022,110423,ND,3423768.0,9107388.0,0.3759330337084574
2022,110423,PR,506803.0,9107388.0,0.05564745896408498
2022,110423,AC,236945.0,9107388.0,0.026016789885310695
2022,110423,MT,212469.0,9107388.0,0.023329301441862366
2022,110423,SP,45208.0,9107388.0,0.0049638820702489015
2022,110423,MG,35748.0,9107388.0,0.003925164932031006
2022,110423,ES,3581.0,9107388.0,3.931972591922075E-4
2022,110423,AP,1576.0,9107388.0,1.7304632239232589E-4
2022,110423,PA,1085.0,9107388.0,1.1913404809370151E-4
2022,110423,SC,671.0,9107388.0,7.367644817592048E-5
2022,110423,RR,358.0,9107388.0,3.930874582262225E-5
2022,110423,MA,146.0,9107388.0,1.6030941033806838E-5
2022,110423,BA,41.0,9107388.0,4.501839605384113E-6
2022,110423,AL,34.0,9107388.0,3.733232843489264E-6
2022,110423,PE,13.0,9107388.0,1.4274125578047186E-6
2022,110429,SP,88302.0,118555.0,0.7448188604445194
2022,110429,MG,18429.0,118555.0,0.1554468390198642
2022,110429,RJ,8694.0,118555.0,0.07333305216987895
2022,110429,PR,1414.0,118555.0,0.011926953734553583
2022,110429,RR,542.0,118555.0,0.004571717768124499
2022,110429,AP,394.0,118555.0,0.0033233520307030494
2022,110429,RS,296.0,118555.0,0.0024967314748429
2022,110429,PA,266.0,118555.0,0.0022436843659061193
2022,110429,CE,132.0,118555.0,0.0011134072793218337
2022,110429,SC,45.0,118555.0,3.795706634051706E-4
2022,110429,AM,41.0,118555.0,3.4583104888026654E-4
2022,110430,MA,938.0,1812.0,0.5176600441501104
2022,110430,GO,452.0,1812.0,0.24944812362030905
2022,110430,SP,297.0,1812.0,0.16390728476821192
2022,110430,PR,108.0,1812.0,0.059602649006622516
2022,110430,SC,17.0,1812.0,0.009381898454746136
2022,110510,SP,3953.0,5638.0,0.701135154310039
2022,110510,AL,493.0,5638.0,0.08744235544519333
2022,110510,PR,378.0,5638.0,0.06704505143667967
2022,110510,PA,353.0,5638.0,0.06261085491308975
2022,110510,AM,216.0,5638.0,0.03831145796381696
2022,110510,MA,116.0,5638.0,0.020574671869457255
2022,110510,AP,107.0,5638.0,0.01897836112096488
2022,110510,CE,15.0,5638.0,0.0026605179141539555
2022,110510,SC,7.0,5638.0,0.0012415750266051792
2022,110520,MG,267853.0,278139.0,0.9630184907546226
2022,110520,SP,8340.0,278139.0,0.029985007496251874
2022,110520,PR,1921.0,278139.0,0.006906618633129478
2022,110520,MA,15.0,278139.0,5.3929869597575316E-5
2022,110520,CE,10.0,278139.0,3.595324639838354E-5
2022,110610,SP,42253.0,74945.0,0.5637867769697779
2022,110610,RS,32018.0,74945.0,0.427219961304957
2022,110610,PR,429.0,74945.0,0.00572419774501301
2022,110610,PA,139.0,74945.0,0.001854693441857362
2022,110610,ES,93.0,74945.0,0.001240910000667156
2022,110610,CE,13.0,74945.0,1.7346053772766696E-4
2022,110620,PR,9523367.0,1.1232752E7,0.8478213531287792
2022,110620,SC,1138649.0,1.1232752E7,0.10136865836617777
2022,110620,SP,262516.0,1.1232752E7,0.02337058629977765
2022,110620,AP,107942.0,1.1232752E7,0.009609577421454688
2022,110620,AM,84098.0,1.1232752E7,0.0074868562930971855
2022,110620,MG,40917.0,1.1232752E7,0.003642651417925011
2022,110620,PA,21636.0,1.1232752E7,0.0019261530923143323
2022,110620,ES,21100.0,1.1232752E7,0.0018784354893618233
2022,110620,RJ,20520.0,1.1232752E7,0.001826800769749034
2022,110620,RR,3714.0,1.1232752E7,3.30640256279138E-4
2022,110620,CE,2459.0,1.1232752E7,2.1891340608249876E-4
2022,110620,GO,2361.0,1.1232752E7,2.1018891897551018E-4
2022,110620,MA,2149.0,1.1232752E7,1.9131553870324923E-4
2022,110620,MS,891.0,1.1232752E7,7.932161237068173E-5
2022,110620,RS,181.0,1.1232752E7,1.611359353433602E-5
2022,110620,AL,160.0,1.1232752E7,1.424406058283847E-5
2022,110620,BA,75.0,1.1232752E7,6.676903398205534E-6
2022,110620,PE,17.0,1.1232752E7,1.5134314369265874E-6
2022,110630,SP,1796185.0,3782333.0,0.47488811799489894
2022,110630,PA,1143244.0,3782333.0,0.3022589497011501
2022,110630,PE,339265.0,3782333.0,0.08969728471818848
2022,110630,RN,303818.0,3782333.0,0.0803255556821676
2022,110630,CE,79898.0,3782333.0,0.0211239993940248
2022,110630,MG,77862.0,3782333.0,0.020585707287010424
2022,110630,RS,35857.0,3782333.0,0.009480127741264452
2022,110630,AL,4792.0,3782333.0,0.0012669429159198834
2022,110630,RJ,721.0,3782333.0,1.906230889770943E-4
2022,110630,MA,407.0,3782333.0,1.0760554398568291E-4
2022,110630,PR,141.0,3782333.0,3.727857912034715E-5
2022,110630,ES,123.0,3782333.0,3.251961157306879E-5
2022,110630,SC,20.0,3782333.0,5.287741719198177E-6
2022,110710,PR,3395249.0,3863559.0,0.8787879258476446
2022,110710,SC,462868.0,3863559.0,0.11980352830123728
2022,110710,RS,5441.0,3863559.0,0.0014082870224060252
2022,110710,SP,1.0,3863559.0,2.5882871207609356E-7
2022,110720,SC,9703.0,9722.0,0.9980456696153055
2022,110720,PR,19.0,9722.0,0.0019543303846945074
2022,110811,MA,288.0,288.0,1.0
2022,110812,PR,2.2090779E7,3.821502E7,0.5780653523143517
2022,110812,SP,1.2465451E7,3.821502E7,0.32619244998432556
2022,110812,RJ,2977663.0,3.821502E7,0.07791865606769276
2022,110812,MS,299071.0,3.821502E7,0.007826006632994043
2022,110812,PE,148860.0,3.821502E7,0.0038953270206322018
2022,110812,MG,135234.0,3.821502E7,0.0035387656476432564
2022,110812,SC,55284.0,3.821502E7,0.0014466563147160461
2022,110812,AM,23451.0,3.821502E7,6.136592366038275E-4
2022,110812,ES,7712.0,3.821502E7,2.0180546811175292E-4
2022,110812,RR,2767.0,3.821502E7,7.240608535596737E-5
2022,110812,MA,2557.0,3.821502E7,6.69108638435882E-5
2022,110812,RS,2355.0,3.821502E7,6.16249841031092E-5
2022,110812,AL,1043.0,3.821502E7,2.729293351148318E-5
2022,110812,BA,1015.0,3.821502E7,2.6560237309832626E-5
2022,110812,PA,785.0,3.821502E7,2.0541661367703064E-5
2022,110812,CE,532.0,3.821502E7,1.392122783136055E-5
2022,110812,AP,267.0,3.821502E7,6.986781637167795E-6
2022,110812,GO,193.0,3.821502E7,5.050370247091327E-6
2022,110812,ND,1.0,3.821502E7,2.616772148751983E-8
2022,110813,PR,248312.0,271502.0,0.9145862645579038
2022,110813,SP,23046.0,271502.0,0.08488335260882056
2022,110813,RS,113.0,271502.0,4.162031955565705E-4
2022,110813,ES,23.0,271502.0,8.471392475930196E-5
2022,110813,RJ,8.0,271502.0,2.9465712959757204E-5
2022,110814,MS,1.7045656E7,3.511209E7,0.4854640096901096
2022,110814,PR,9569216.0,3.511209E7,0.2725333638641277
2022,110814,SP,7086829.0,3.511209E7,0.2018344393626241
2022,110814,SC,1086156.0,3.511209E7,0.030933960353826843
2022,110814,MG,185138.0,3.511209E7,0.005272770718006248
2022,110814,AL,109694.0,3.511209E7,0.0031241091031607633
2022,110814,AM,15603.0,3.511209E7,4.4437685139221277E-4
